Indent number,x-coord,y-coord,Load,Hardness
3023,20970,6650,300,161
3024,20970,6910,300,162
3025,20970,7180,300,161
3026,20970,7440,300,165
3027,20970,7710,300,171
3028,20970,7970,300,163
3029,20970,8240,300,154
3030,21240,10,300,169
3031,21240,280,300,170
3032,21240,540,300,167
3033,21240,810,300,167
3034,21240,1070,300,171
3035,21240,1340,300,167
3036,21240,1600,300,175
3037,21240,1870,300,174
3038,21240,2130,300,171
3039,21240,2400,300,165
3040,21240,2660,300,168
3041,21240,2930,300,158
3042,21240,3190,300,167
3043,21240,3460,300,152
3044,21240,3730,300,163
3045,21240,3990,300,151
3046,21240,4260,300,156
3047,21240,4520,300,163
3048,21240,4790,300,168
3049,21240,5050,300,155
3050,21240,5320,300,160
3051,21240,5590,300,161
3052,21240,5850,300,163
3053,21240,6120,300,158
3054,21240,6380,300,163
3055,21240,6650,300,165
3056,21240,6910,300,165
3057,21240,7180,300,165
3058,21240,7440,300,156
3059,21240,7710,300,170
3060,21240,7970,300,165
3061,21240,8240,300,157
3062,21500,10,300,172
3063,21500,280,300,173
3064,21500,540,300,165
3065,21500,810,300,170
3066,21500,1070,300,169
3067,21500,1340,300,168
3068,21500,1600,300,166
3069,21500,1870,300,172
3070,21500,2130,300,171
3071,21500,2400,300,164
3072,21500,2660,300,157
3073,21500,2930,300,168
3074,21500,3190,300,155
3075,21500,3460,300,159
3076,21500,3730,300,153
3077,21500,3990,300,154
3078,21500,4260,300,160
3079,21500,4520,300,160
3080,21500,4790,300,158
3081,21500,5050,300,155
3082,21500,5320,300,161
3083,21500,5580,300,159
3084,21500,5850,300,168
3085,21500,6380,300,152
3086,21500,6650,300,156
3087,21500,6910,300,164
3088,21500,7180,300,162
3089,21500,7440,300,169
3090,21500,7710,300,172
3091,21500,7970,300,172
3092,21510,6120,300,153
3093,21770,10,300,174
3094,21770,280,300,172
3095,21770,540,300,175
3096,21770,810,300,167
3097,21770,1070,300,165
3098,21770,1340,300,161
3099,21770,1600,300,167
3100,21770,1870,300,159
3101,21770,2130,300,168
3102,21770,2400,300,160
3103,21770,2660,300,151
3104,21770,2930,300,149
3105,21770,3190,300,155
3106,21770,3460,300,155
3107,21770,3730,300,157
3108,21770,3990,300,147
3109,21770,4260,300,159
3110,21770,4520,300,162
3111,21770,4790,300,160
3112,21770,5050,300,160
3113,21770,5320,300,159
3114,21770,5580,300,158
3115,21770,5850,300,164
3116,21770,6120,300,164
3117,21770,6380,300,153
3118,21770,6650,300,167
3119,21770,6910,300,167
3120,21770,7180,300,170
3121,21770,7440,300,162
3122,21770,7710,300,166
3123,21770,7970,300,166
3124,22030,3730,300,159
3125,22030,4260,300,150
3126,22030,4520,300,159
3127,22030,5580,300,167
3128,22030,5850,300,160
3129,22030,6120,300,159
3130,22030,6380,300,161
3131,22030,6910,300,162
3132,22030,7180,300,162
3133,22030,7710,300,173
3134,22040,10,300,171
3135,22040,280,300,169
3136,22040,540,300,167
3137,22040,810,300,165
3138,22040,1070,300,168
3139,22040,1340,300,154
3140,22040,1600,300,163
3141,22040,1870,300,160
3142,22040,2130,300,151
3143,22040,2400,300,155
3144,22040,2670,300,154
3145,22040,2930,300,161
3146,22040,3200,300,154
3147,22040,3460,300,161
3148,22040,3990,300,162
3149,22040,4790,300,160
3150,22040,5050,300,154
3151,22040,5320,300,161
3152,22040,6650,300,161
3153,22040,7440,300,164
3154,22040,7970,300,166
3155,22300,10,300,169
3156,22300,280,300,171
3157,22300,540,300,166
3158,22300,810,300,164
3159,22300,1070,300,165
3160,22300,1340,300,158
3161,22300,1600,300,155
3162,22300,1870,300,156
3163,22300,2130,300,157
3164,22300,2400,300,153
3165,22300,2660,300,155
3166,22300,2930,300,171
3167,22300,3200,300,150
3168,22300,3460,300,157
3169,22300,3730,300,159
3170,22300,3990,300,165
3171,22300,4260,300,163
3172,22300,4520,300,160
3173,22300,4790,300,149
3174,22300,5050,300,168
3175,22300,5320,300,160
3176,22300,5580,300,159
3177,22300,5850,300,158
3178,22300,6120,300,163
3179,22300,6380,300,161
3180,22300,6650,300,175
3181,22300,6910,300,162
3182,22300,7180,300,169
3183,22300,7440,300,172
3184,22300,7710,300,166
3185,22300,7970,300,169
3186,22560,2130,300,157
3187,22570,10,300,162
3188,22570,280,300,164
3189,22570,540,300,159
3190,22570,810,300,152
3191,22570,1070,300,160
3192,22570,1340,300,158
3193,22570,1600,300,157
3194,22570,1870,300,153
3195,22570,2400,300,161
3196,22570,2660,300,151
3197,22570,2930,300,161
3198,22570,3200,300,163
3199,22570,3460,300,159
3200,22570,3730,300,153
3201,22570,3990,300,160
3202,22570,4260,300,160
3203,22570,4520,300,158
3204,22570,4790,300,159
3205,22570,5050,300,166
3206,22570,5320,300,167
3207,22570,5580,300,164
3208,22570,5850,300,170
3209,22570,6120,300,168
3210,22570,6380,300,167
3211,22570,6650,300,161
3212,22570,6910,300,160
3213,22570,7180,300,171
3214,22570,7440,300,163
3215,22570,7710,300,178
3216,22570,7970,300,166
3217,22830,10,300,154
3218,22830,280,300,162
3219,22830,540,300,160
3220,22830,810,300,150
3221,22830,1070,300,151
3222,22830,1340,300,164
3223,22830,1600,300,151
3224,22830,1870,300,155
3225,22830,2130,300,159
3226,22830,2400,300,158
3227,22830,2660,300,155
3228,22830,2930,300,156
3229,22830,3190,300,158
3230,22830,3460,300,164
3231,22830,3730,300,149
3232,22830,3990,300,164
3233,22830,4260,300,158
3234,22830,4520,300,161
3235,22830,4790,300,162
3236,22830,5050,300,162
3237,22830,5320,300,160
3238,22830,5580,300,162
3239,22830,5850,300,158
3240,22830,6120,300,160
3241,22830,6380,300,159
3242,22830,6650,300,162
3243,22830,6910,300,163
3244,22830,7180,300,170
3245,22830,7440,300,174
3246,22830,7710,300,164
3247,22830,7970,300,160
3248,23100,10,300,160
3249,23100,280,300,159
3250,23100,540,300,153
3251,23100,810,300,164
3252,23100,1070,300,158
3253,23100,1340,300,160
3254,23100,1600,300,165
3255,23100,1870,300,162
3256,23100,2130,300,162
3257,23100,2400,300,158
3258,23100,2660,300,159
3259,23100,2930,300,160
3260,23100,3190,300,154
3261,23100,3460,300,161
3262,23100,3730,300,157
3263,23100,3990,300,168
3264,23100,4260,300,152
3265,23100,4520,300,165
3266,23100,4790,300,165
3267,23100,5050,300,162
3268,23100,5320,300,157
3269,23100,5580,300,172
3270,23100,5850,300,158
3271,23100,6110,300,172
3272,23100,6380,300,165
3273,23100,6650,300,165
3274,23100,6910,300,166
3275,23100,7180,300,168
3276,23100,7440,300,169
3277,23100,7710,300,164
3278,23100,7970,300,168
3279,23360,10,300,160
3280,23360,280,300,159
3281,23360,540,300,165
3282,23360,810,300,151
3283,23360,1070,300,151
3284,23360,1340,300,162
3285,23360,1600,300,159
3286,23360,1870,300,154
3287,23360,2130,300,155
3288,23360,2400,300,162
3289,23360,2660,300,162
3290,23360,2930,300,149
3291,23360,3200,300,154
3292,23360,3460,300,156
3293,23360,3730,300,146
3294,23360,3990,300,155
3295,23360,4260,300,166
3296,23360,4520,300,162
3297,23360,4790,300,161
3298,23360,5050,300,170
3299,23360,5320,300,172
3300,23360,5580,300,165
3301,23360,5850,300,168
3302,23360,6120,300,165
3303,23360,6380,300,163
3304,23360,6650,300,167
3305,23360,6910,300,172
3306,23360,7180,300,169
3307,23360,7440,300,170
3308,23360,7710,300,167
3309,23360,7970,300,169
3310,23630,10,300,169
3311,23630,280,300,162
3312,23630,540,300,158
3313,23630,810,300,154
3314,23630,1070,300,162
3315,23630,1340,300,165
3316,23630,1600,300,150
3317,23630,1870,300,165
3318,23630,2130,300,160
3319,23630,2400,300,155
3320,23630,2660,300,167
3321,23630,2930,300,167
3322,23630,3200,300,162
3323,23630,3460,300,154
3324,23630,3730,300,157
3325,23630,3990,300,162
3326,23630,4260,300,160
3327,23630,4520,300,157
3328,23630,4790,300,177
3329,23630,5050,300,156
3330,23630,5320,300,175
3331,23630,5580,300,166
3332,23630,5850,300,156
3333,23630,6120,300,170
3334,23630,6380,300,162
3335,23630,6650,300,159
3336,23630,6910,300,174
3337,23630,7180,300,164
3338,23630,7440,300,172
3339,23630,7710,300,158
3340,23630,7970,300,163
3341,23890,10,300,154
3342,23890,280,300,167
3343,23890,540,300,165
3344,23890,810,300,164
3345,23890,1070,300,158
3346,23890,1340,300,151
3347,23890,1600,300,170
3348,23890,1870,300,155
3349,23890,2130,300,158
3350,23890,2400,300,152
3351,23890,2660,300,167
3352,23890,2930,300,166
3353,23890,3200,300,160
3354,23890,3460,300,160
3355,23890,3730,300,161
3356,23890,3990,300,157
3357,23890,4260,300,155
3358,23890,4520,300,165
3359,23890,4790,300,160
3360,23890,5050,300,168
3361,23890,5320,300,170
3362,23890,5580,300,162
3363,23890,5850,300,162
3364,23890,6110,300,180
3365,23890,6380,300,158
3366,23890,6640,300,159
3367,23890,6910,300,163
3368,23890,7180,300,161
3369,23890,7440,300,175
3370,23890,7710,300,167
3371,23890,7970,300,172
3372,24160,10,300,156
3373,24160,280,300,162
3374,24160,540,300,152
3375,24160,810,300,156
3376,24160,1070,300,159
3377,24160,1340,300,158
3378,24160,1600,300,167
3379,24160,1870,300,164
3380,24160,2130,300,150
3381,24160,2400,300,171
3382,24160,2660,300,163
3383,24160,2930,300,153
3384,24160,3200,300,169
3385,24160,3460,300,162
3386,24160,3730,300,157
3387,24160,3990,300,165
3388,24160,4260,300,161
3389,24160,4520,300,163
3390,24160,4790,300,163
3391,24160,5050,300,161
3392,24160,5320,300,162
3393,24160,5580,300,163
3394,24160,5850,300,169
3395,24160,6120,300,168
3396,24160,6380,300,173
3397,24160,6650,300,168
3398,24160,6910,300,172
3399,24160,7180,300,169
3400,24160,7440,300,163
3401,24160,7710,300,169
3402,24160,7970,300,159
3403,24420,10,300,156
3404,24420,270,300,155
3405,24420,810,300,157
3406,24420,1070,300,161
3407,24420,1340,300,150
3408,24420,1600,300,163
3409,24420,1870,300,165
3410,24420,2130,300,159
3411,24420,2400,300,160
3412,24420,2660,300,160
3413,24420,2930,300,160
3414,24420,3190,300,158
3415,24420,3460,300,151
3416,24420,3730,300,166
3417,24420,3990,300,154
3418,24420,4260,300,170
3419,24420,4520,300,156
3420,24420,4790,300,161
3421,24420,5050,300,163
3422,24420,5320,300,166
3423,24420,5580,300,171
3424,24420,5850,300,171
3425,24420,6120,300,161
3426,24420,6380,300,167
3427,24420,6650,300,157
3428,24420,6910,300,165
3429,24420,7180,300,167
3430,24420,7440,300,180
3431,24420,7710,300,178
3432,24420,7970,300,165
3433,24430,540,300,159
3434,24690,10,300,156
3435,24690,280,300,157
3436,24690,540,300,151
3437,24690,800,300,165
3438,24690,1070,300,155
3439,24690,1340,300,158
3440,24690,1600,300,156
3441,24690,1870,300,160
3442,24690,2130,300,152
3443,24690,2400,300,156
3444,24690,2670,300,159
3445,24690,2930,300,164
3446,24690,3200,300,152
3447,24690,3460,300,151
3448,24690,3730,300,159
3449,24690,3990,300,160
3450,24690,4260,300,158
3451,24690,4520,300,157
3452,24690,4790,300,163
3453,24690,5050,300,164
3454,24690,5320,300,159
3455,24690,5580,300,163
3456,24690,5850,300,159
3457,24690,6120,300,166
3458,24690,6380,300,165
3459,24690,6650,300,166
3460,24690,6910,300,157
3461,24690,7180,300,168
3462,24690,7440,300,163
3463,24690,7710,300,171
3464,24690,7970,300,179
3465,24950,10,300,157
3466,24950,280,300,166
3467,24950,1070,300,155
3468,24950,1340,300,155
3469,24950,1600,300,166
3470,24950,2660,300,153
3471,24950,3730,300,160
3472,24950,3990,300,157
3473,24950,4260,300,156
3474,24950,4520,300,164
3475,24950,5050,300,153
3476,24950,5320,300,158
3477,24950,5580,300,163
3478,24950,5850,300,167
3479,24950,6110,300,164
3480,24950,6910,300,173
3481,24950,7440,300,161
3482,24960,540,300,156
3483,24960,810,300,157
3484,24960,1870,300,155
3485,24960,2130,300,164
3486,24960,2400,300,159
3487,24960,2930,300,156
3488,24960,3190,300,158
3489,24960,3460,300,158
3490,24960,4790,300,160
3491,24960,6380,300,155
3492,24960,6650,300,167
3493,24960,7180,300,176
3494,24960,7710,300,168
3495,24960,7970,300,175
3496,25220,10,300,157
3497,25220,280,300,156
3498,25220,540,300,156
3499,25220,810,300,164
3500,25220,1070,300,156
3501,25220,1340,300,170
3502,25220,1600,300,160
3503,25220,1870,300,160
3504,25220,2130,300,159
3505,25220,2400,300,156
3506,25220,2670,300,162
3507,25220,2930,300,163
3508,25220,3200,300,158
3509,25220,3460,300,157
3510,25220,3730,300,163
3511,25220,3990,300,155
3512,25220,4260,300,147
3513,25220,4520,300,158
3514,25220,4790,300,161
3515,25220,5050,300,158
3516,25220,5320,300,159
3517,25220,5580,300,163
3518,25220,5850,300,166
3519,25220,6120,300,169
3520,25220,6380,300,154
3521,25220,6650,300,162
3522,25220,6910,300,167
3523,25220,7180,300,182
3524,25220,7440,300,158
3525,25220,7710,300,173
3526,25220,7970,300,186
3527,25480,2660,300,161
3528,25490,10,300,154
3529,25490,280,300,156
3530,25490,540,300,159
3531,25490,810,300,157
3532,25490,1070,300,155
3533,25490,1340,300,152
3534,25490,1600,300,163
3535,25490,1870,300,150
3536,25490,2130,300,159
3537,25490,2400,300,164
3538,25490,2930,300,160
3539,25490,3200,300,153
3540,25490,3460,300,150
3541,25490,3730,300,153
3542,25490,3990,300,157
3543,25490,4260,300,162
3544,25490,4520,300,160
3545,25490,4790,300,156
3546,25490,5050,300,164
3547,25490,5320,300,156
3548,25490,5580,300,153
3549,25490,5850,300,164
3550,25490,6120,300,161
3551,25490,6380,300,162
3552,25490,6650,300,159
3553,25490,6910,300,171
3554,25490,7180,300,172
3555,25490,7440,300,166
3556,25490,7710,300,174
3557,25490,7970,300,172
3558,25750,-250,300,155
3559,25750,10,300,154
3560,25750,280,300,158
3561,25750,540,300,158
3562,25750,810,300,153
3563,25750,1070,300,153
3564,25750,1340,300,160
3565,25750,1600,300,159
3566,25750,1870,300,155
3567,25750,2130,300,161
3568,25750,2400,300,157
3569,25750,2660,300,160
3570,25750,2930,300,159
3571,25750,3190,300,159
3572,25750,3460,300,154
3573,25750,3730,300,153
3574,25750,3990,300,153
3575,25750,4260,300,161
3576,25750,4520,300,160
3577,25750,4790,300,156
3578,25750,5050,300,153
3579,25750,5320,300,161
3580,25750,5580,300,156
3581,25750,5850,300,167
3582,25750,6110,300,163
3583,25750,6380,300,153
3584,25750,6650,300,161
3585,25750,6910,300,168
3586,25750,7180,300,168
3587,25750,7440,300,166
3588,25750,7710,300,171
3589,25750,7970,300,171
3590,26020,-260,300,158
3591,26020,10,300,157
3592,26020,280,300,161
3593,26020,540,300,152
3594,26020,810,300,151
3595,26020,1070,300,153
3596,26020,1340,300,154
3597,26020,1600,300,149
3598,26020,1870,300,156
3599,26020,2130,300,156
3600,26020,2400,300,163
3601,26020,2660,300,148
3602,26020,2930,300,151
3603,26020,3200,300,156
3604,26020,3460,300,150
3605,26020,3730,300,153
3606,26020,3990,300,160
3607,26020,4260,300,163
3608,26020,4520,300,149
3609,26020,4790,300,150
3610,26020,5050,300,162
3611,26020,5320,300,159
3612,26020,5580,300,161
3613,26020,5850,300,165
3614,26020,6120,300,152
3615,26020,6380,300,164
3616,26020,6650,300,159
3617,26020,6910,300,177
3618,26020,7180,300,165
3619,26020,7440,300,171
3620,26020,7710,300,168
3621,26020,7970,300,168
3622,26280,-260,300,152
3623,26280,10,300,152
3624,26280,280,300,153
3625,26280,540,300,154
3626,26280,800,300,152
3627,26280,1070,300,152
3628,26280,1340,300,161
3629,26280,1600,300,156
3630,26280,1870,300,159
3631,26280,2130,300,156
3632,26280,2400,300,153
3633,26280,2660,300,152
3634,26280,2930,300,156
3635,26280,3200,300,150
3636,26280,3460,300,160
3637,26280,3730,300,162
3638,26280,3990,300,166
3639,26280,4260,300,167
3640,26280,4520,300,156
3641,26280,4790,300,150
3642,26280,5050,300,153
3643,26280,5320,300,160
3644,26280,5580,300,158
3645,26280,5850,300,158
3646,26280,6110,300,150
3647,26280,6380,300,156
3648,26280,6650,300,155
3649,26280,6910,300,162
3650,26280,7180,300,168
3651,26280,7440,300,166
3652,26280,7710,300,172
3653,26280,7970,300,169
3654,26550,-260,300,148
3655,26550,10,300,154
3656,26550,280,300,147
3657,26550,540,300,154
3658,26550,810,300,155
3659,26550,1070,300,158
3660,26550,1340,300,153
3661,26550,1600,300,157
3662,26550,1870,300,156
3663,26550,2130,300,148
3664,26550,2400,300,149
3665,26550,2660,300,157
3666,26550,2930,300,160
3667,26550,3200,300,151
3668,26550,3460,300,155
3669,26550,3730,300,160
3670,26550,3990,300,165
3671,26550,4260,300,152
3672,26550,4520,300,154
3673,26550,4790,300,155
3674,26550,5050,300,166
3675,26550,5320,300,156
3676,26550,5580,300,156
3677,26550,5850,300,161
3678,26550,6120,300,169
3679,26550,6380,300,158
3680,26550,6650,300,167
3681,26550,6910,300,168
3682,26550,7180,300,168
3683,26550,7440,300,164
3684,26550,7710,300,163
3685,26550,7970,300,169
3686,26810,-250,300,148
3687,26810,10,300,159
3688,26810,280,300,154
3689,26810,540,300,153
3690,26810,810,300,156
3691,26810,1070,300,154
3692,26810,1340,300,158
3693,26810,1600,300,165
3694,26810,1870,300,159
3695,26810,2130,300,155
3696,26810,2400,300,157
3697,26810,2660,300,152
3698,26810,2930,300,160
3699,26810,3190,300,163
3700,26810,3460,300,163
3701,26810,3730,300,160
3702,26810,3990,300,162
3703,26810,4260,300,158
3704,26810,4520,300,158
3705,26810,4790,300,148
3706,26810,5050,300,159
3707,26810,5320,300,158
3708,26810,5590,300,154
3709,26810,5850,300,164
3710,26810,6120,300,159
3711,26810,6380,300,161
3712,26810,6650,300,156
3713,26810,6910,300,164
3714,26810,7180,300,174
3715,26810,7440,300,165
3716,26810,7710,300,160
3717,26810,7970,300,181
3718,27080,-260,300,152
3719,27080,10,300,156
3720,27080,280,300,163
3721,27080,540,300,158
3722,27080,810,300,154
3723,27080,1070,300,154
3724,27080,1340,300,152
3725,27080,1600,300,168
3726,27080,1870,300,151
3727,27080,2130,300,161
3728,27080,2400,300,152
3729,27080,2660,300,158
3730,27080,2930,300,160
3731,27080,3200,300,157
3732,27080,3460,300,163
3733,27080,3730,300,158
3734,27080,3990,300,156
3735,27080,4260,300,153
3736,27080,4520,300,158
3737,27080,4790,300,157
3738,27080,5050,300,176
3739,27080,5320,300,159
3740,27080,5580,300,157
3741,27080,5850,300,154
3742,27080,6120,300,157
3743,27080,6380,300,162
3744,27080,6650,300,160
3745,27080,6910,300,166
3746,27080,7180,300,156
3747,27080,7440,300,170
3748,27080,7710,300,164
3749,27080,7970,300,168
3750,27340,-250,300,154
3751,27340,10,300,160
3752,27340,280,300,155
3753,27340,540,300,163
3754,27340,810,300,154
3755,27340,1070,300,158
3756,27340,1340,300,151
3757,27340,1600,300,152
3758,27340,1870,300,162
3759,27340,2130,300,145
3760,27340,2400,300,150
3761,27340,2660,300,157
3762,27340,2930,300,157
3763,27340,3200,300,162
3764,27340,3460,300,150
3765,27340,3730,300,156
3766,27340,3990,300,158
3767,27340,4260,300,157
3768,27340,4520,300,158
3769,27340,4790,300,157
3770,27340,5050,300,164
3771,27340,5590,300,161
3772,27340,5850,300,150
3773,27340,6110,300,166
3774,27340,6380,300,150
3775,27340,6650,300,161
3776,27340,6910,300,170
3777,27340,7180,300,163
3778,27340,7440,300,158
3779,27340,7710,300,170
3780,27340,7970,300,158
3781,27350,5320,300,158
3782,27610,-260,300,154
3783,27610,10,300,153
3784,27610,280,300,152
3785,27610,540,300,155
3786,27610,810,300,155
3787,27610,1070,300,160
3788,27610,1340,300,151
3789,27610,1600,300,159
3790,27610,1870,300,155
3791,27610,2130,300,163
3792,27610,2400,300,162
3793,27610,2660,300,155
3794,27610,2930,300,160
3795,27610,3200,300,167
3796,27610,3460,300,159
3797,27610,3730,300,153
3798,27610,3990,300,159
3799,27610,4260,300,156
3800,27610,4520,300,149
3801,27610,4790,300,160
3802,27610,5050,300,160
3803,27610,5320,300,163
3804,27610,5580,300,168
3805,27610,5850,300,147
3806,27610,6120,300,160
3807,27610,6380,300,157
3808,27610,6650,300,166
3809,27610,6910,300,166
3810,27610,7180,300,159
3811,27610,7440,300,170
3812,27610,7710,300,170
3813,27610,7970,300,155
3814,27870,10,300,153
3815,27870,810,300,150
3816,27870,1340,300,153
3817,27870,2400,300,156
3818,27870,3730,300,160
3819,27870,4260,300,161
3820,27870,4520,300,157
3821,27870,6380,300,161
3822,27870,6650,300,154
3823,27870,7440,300,158
3824,27880,-260,300,152
3825,27880,280,300,158
3826,27880,540,300,153
3827,27880,1070,300,157
3828,27880,1600,300,165
3829,27880,1870,300,156
3830,27880,2130,300,160
3831,27880,2660,300,157
3832,27880,2930,300,159
3833,27880,3200,300,164
3834,27880,3460,300,154
3835,27880,3990,300,152
3836,27880,4790,300,159
3837,27880,5050,300,156
3838,27880,5320,300,156
3839,27880,5590,300,162
3840,27880,5850,300,154
3841,27880,6120,300,163
3842,27880,6910,300,174
3843,27880,7180,300,163
3844,27880,7710,300,161
3845,27880,7970,300,167
3846,28140,-260,300,145
3847,28140,10,300,151
3848,28140,280,300,161
3849,28140,540,300,154
3850,28140,810,300,163
3851,28140,1070,300,155
3852,28140,1340,300,163
3853,28140,1600,300,165
3854,28140,1870,300,154
3855,28140,2130,300,147
3856,28140,2400,300,158
3857,28140,2660,300,155
3858,28140,2930,300,154
3859,28140,3200,300,146
3860,28140,3460,300,148
3861,28140,3730,300,157
3862,28140,3990,300,151
3863,28140,4260,300,158
3864,28140,4520,300,145
3865,28140,4790,300,161
3866,28140,5050,300,151
3867,28140,5320,300,162
3868,28140,5580,300,166
3869,28140,5850,300,159
3870,28140,6120,300,154
3871,28140,6380,300,164
3872,28140,6640,300,163
3873,28140,6910,300,157
3874,28140,7180,300,159
3875,28140,7440,300,155
3876,28140,7710,300,166
3877,28140,7970,300,156
3878,28410,-260,300,163
3879,28410,10,300,160
3880,28410,280,300,156
3881,28410,540,300,159
3882,28410,810,300,152
3883,28410,1070,300,155
3884,28410,1340,300,157
3885,28410,1600,300,154
3886,28410,1870,300,166
3887,28410,2140,300,149
3888,28410,2400,300,164
3889,28410,2660,300,158
3890,28410,2930,300,153
3891,28410,3200,300,157
3892,28410,3460,300,152
3893,28410,3730,300,162
3894,28410,3990,300,160
3895,28410,4260,300,158
3896,28410,4520,300,154
3897,28410,4790,300,153
3898,28410,5060,300,159
3899,28410,5320,300,161
3900,28410,5580,300,155
3901,28410,5850,300,156
3902,28410,6120,300,161
3903,28410,6380,300,161
3904,28410,6650,300,158
3905,28410,6910,300,158
3906,28410,7180,300,150
3907,28410,7440,300,156
3908,28410,7710,300,160
3909,28410,7970,300,157
3910,28670,-250,300,150
3911,28670,10,300,155
3912,28670,280,300,157
3913,28670,540,300,147
3914,28670,810,300,144
3915,28670,1070,300,153
3916,28670,1340,300,153
3917,28670,1600,300,155
3918,28670,1870,300,155
3919,28670,2130,300,144
3920,28670,2400,300,154
3921,28670,2670,300,162
3922,28670,2930,300,160
3923,28670,3200,300,168
3924,28670,3460,300,150
3925,28670,3730,300,154
3926,28670,3990,300,147
3927,28670,4260,300,156
3928,28670,4520,300,158
3929,28670,4790,300,156
3930,28670,5050,300,158
3931,28670,5320,300,151
3932,28670,5580,300,160
3933,28670,5850,300,156
3934,28670,6110,300,168
3935,28670,6380,300,156
3936,28670,6650,300,156
3937,28670,6910,300,160
3938,28670,7180,300,158
3939,28670,7440,300,156
3940,28670,7710,300,160
3941,28670,7970,300,152
3942,28940,-260,300,153
3943,28940,10,300,155
3944,28940,280,300,152
3945,28940,540,300,153
3946,28940,810,300,156
3947,28940,1070,300,149
3948,28940,1340,300,160
3949,28940,1600,300,157
3950,28940,1870,300,145
3951,28940,2130,300,153
3952,28940,2400,300,154
3953,28940,2670,300,152
3954,28940,2930,300,152
3955,28940,3200,300,153
3956,28940,3460,300,152
3957,28940,3730,300,156
3958,28940,3990,300,151
3959,28940,4260,300,143
3960,28940,4520,300,152
3961,28940,4790,300,158
3962,28940,5050,300,152
3963,28940,5320,300,152
3964,28940,5590,300,156
3965,28940,5850,300,153
3966,28940,6120,300,158
3967,28940,6380,300,155
3968,28940,6650,300,156
3969,28940,6910,300,153
3970,28940,7180,300,158
3971,28940,7440,300,152
3972,28940,7710,300,159
3973,28940,7970,300,157
3974,29200,1340,300,153
3975,29200,1600,300,162
3976,29200,1870,300,155
3977,29200,2130,300,147
3978,29200,2400,300,155
3979,29200,2670,300,154
3980,29200,2930,300,154
3981,29200,3200,300,150
3982,29200,3460,300,159
3983,29200,3730,300,155
3984,29200,3990,300,155
3985,29200,4260,300,148
3986,29200,4520,300,149
3987,29200,4790,300,150
3988,29200,5060,300,159
3989,29200,5320,300,157
3990,29200,5590,300,163
3991,29200,5850,300,153
3992,29200,6120,300,164
3993,29200,6380,300,147
3994,29200,6650,300,159
3995,29200,6910,300,157
3996,29200,7180,300,160
3997,29200,7440,300,157
3998,29200,7710,300,163
3999,29200,7970,300,157
4000,29470,7970,300,156
